Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_398636|B/Singapore/GP1472/2019|2019-07-26	EPI_ISL_398636	EPI_ISL_398636|B/Singapore/GP1472/2019|2019-07-26	2019-07-26	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_398637|B/Singapore/EN0525/2019|2019-07-09	EPI_ISL_398637	EPI_ISL_398637|B/Singapore/EN0525/2019|2019-07-09	2019-07-09	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_398640|B/Singapore/TT0442/2019|2019-06-13	EPI_ISL_398640	EPI_ISL_398640|B/Singapore/TT0442/2019|2019-06-13	2019-06-13	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_398646|B/Singapore/TT0572/2019|2019-07-10	EPI_ISL_398646	EPI_ISL_398646|B/Singapore/TT0572/2019|2019-07-10	2019-07-10	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_398657|B/Singapore/KK1483/2019|2019-07-03	EPI_ISL_398657	EPI_ISL_398657|B/Singapore/KK1483/2019|2019-07-03	2019-07-03	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_398659|B/Singapore/KK1515/2019|2019-07-05	EPI_ISL_398659	EPI_ISL_398659|B/Singapore/KK1515/2019|2019-07-05	2019-07-05	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_398696|B/Skovde/1/2019|2019-11-06	EPI_ISL_398696	EPI_ISL_398696|B/Skovde/1/2019|2019-11-06	2019-11-06	Europe / Sweden / Vastra Gotalands lan	Sweden	V1A.3/133R
EPI_ISL_398899|B/Bangladesh/458/2019|2019-07-01	EPI_ISL_398899	EPI_ISL_398899|B/Bangladesh/458/2019|2019-07-01	2019-07-01	Asia / Bangladesh	Bangladesh	V1A.3/133R
EPI_ISL_398924|B/Florida/63/2019|2019-10-08	EPI_ISL_398924	EPI_ISL_398924|B/Florida/63/2019|2019-10-08	2019-10-08	North America / United States / Florida	United States	V1A.3/133R
EPI_ISL_398925|B/Florida/66/2019|2019-10-30	EPI_ISL_398925	EPI_ISL_398925|B/Florida/66/2019|2019-10-30	2019-10-30	North America / United States / Florida	United States	V1A
EPI_ISL_399771|B/England/93480276/2019|2019-08-19	EPI_ISL_399771	EPI_ISL_399771|B/England/93480276/2019|2019-08-19	2019-08-19	Europe / United Kingdom / MANCHESTER	United Kingdom	V1A.3/133R
EPI_ISL_399773|B/England/193920598/2019|2019-09-22	EPI_ISL_399773	EPI_ISL_399773|B/England/193920598/2019|2019-09-22	2019-09-22	Europe / United Kingdom / LEEDS	United Kingdom	V1A.3/133R
EPI_ISL_399774|B/England/193940694/2019|2019-09-20	EPI_ISL_399774	EPI_ISL_399774|B/England/193940694/2019|2019-09-20	2019-09-20	Europe / United Kingdom / POOLE	United Kingdom	V1A.3/133R
EPI_ISL_399790|B/England/92840642/2019|2019-07-07	EPI_ISL_399790	EPI_ISL_399790|B/England/92840642/2019|2019-07-07	2019-07-07	Europe / United Kingdom / LEICESTER	United Kingdom	V1A.3/133R
EPI_ISL_399794|B/England/287/2019|2019-07-26	EPI_ISL_399794	EPI_ISL_399794|B/England/287/2019|2019-07-26	2019-07-26	Europe / United Kingdom / MANCHESTER	United Kingdom	V1A.3/133R
EPI_ISL_399797|B/England/293/2019|2019-08-07	EPI_ISL_399797	EPI_ISL_399797|B/England/293/2019|2019-08-07	2019-08-07	Europe / United Kingdom / MANCHESTER	United Kingdom	V1A.3/133R
EPI_ISL_399798|B/England/93320735/2019|2019-08-08	EPI_ISL_399798	EPI_ISL_399798|B/England/93320735/2019|2019-08-08	2019-08-08	Europe / United Kingdom / MANCHESTER	United Kingdom	V1A.3/133R
EPI_ISL_399805|B/England/193940697/2019|2019-09-19	EPI_ISL_399805	EPI_ISL_399805|B/England/193940697/2019|2019-09-19	2019-09-19	Europe / United Kingdom / POOLE	United Kingdom	V1A.3/133R
EPI_ISL_399819|B/England/194280525/2019|2019-10-15	EPI_ISL_399819	EPI_ISL_399819|B/England/194280525/2019|2019-10-15	2019-10-15	Europe / United Kingdom / LEEDS	United Kingdom	V1A.3/133R
EPI_ISL_400127|B/Finland/124/2019|2019-08-14	EPI_ISL_400127	EPI_ISL_400127|B/Finland/124/2019|2019-08-14	2019-08-14	Europe / Finland	Finland	V1A.3/133R
EPI_ISL_400164|B/Bhutan/199/2019|2019-08-15	EPI_ISL_400164	EPI_ISL_400164|B/Bhutan/199/2019|2019-08-15	2019-08-15	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_400166|B/Bhutan/196/2019|2019-08-15	EPI_ISL_400166	EPI_ISL_400166|B/Bhutan/196/2019|2019-08-15	2019-08-15	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_400169|B/Bhutan/191/2019|2019-08-24	EPI_ISL_400169	EPI_ISL_400169|B/Bhutan/191/2019|2019-08-24	2019-08-24	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_400170|B/Bhutan/188/2019|2019-08-24	EPI_ISL_400170	EPI_ISL_400170|B/Bhutan/188/2019|2019-08-24	2019-08-24	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_400172|B/Bhutan/229/2019|2019-09-11	EPI_ISL_400172	EPI_ISL_400172|B/Bhutan/229/2019|2019-09-11	2019-09-11	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_400175|B/Bhutan/236/2019|2019-09-19	EPI_ISL_400175	EPI_ISL_400175|B/Bhutan/236/2019|2019-09-19	2019-09-19	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_400176|B/Bhutan/235/2019|2019-09-12	EPI_ISL_400176	EPI_ISL_400176|B/Bhutan/235/2019|2019-09-12	2019-09-12	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_400178|B/Bhutan/230/2019|2019-07-10	EPI_ISL_400178	EPI_ISL_400178|B/Bhutan/230/2019|2019-07-10	2019-07-10	Asia / Bhutan	Bhutan	V1A.3/150K
EPI_ISL_400195|B/Maryland/24/2019|2019-11-06	EPI_ISL_400195	EPI_ISL_400195|B/Maryland/24/2019|2019-11-06	2019-11-06	North America / United States / Maryland	United States	V1A.3/133R
EPI_ISL_400219|B/Alaska/12/2019|2019-11-07	EPI_ISL_400219	EPI_ISL_400219|B/Alaska/12/2019|2019-11-07	2019-11-07	North America / United States / Alaska	United States	V1A.3/133R
EPI_ISL_400222|B/California/61/2019|2019-11-06	EPI_ISL_400222	EPI_ISL_400222|B/California/61/2019|2019-11-06	2019-11-06	North America / United States / California	United States	V1A.3/133R
EPI_ISL_400244|B/Nevada/10/2019|2019-11-13	EPI_ISL_400244	EPI_ISL_400244|B/Nevada/10/2019|2019-11-13	2019-11-13	North America / United States / Nevada	United States	V1A.3/133R
EPI_ISL_400254|B/California/66/2019|2019-11-19	EPI_ISL_400254	EPI_ISL_400254|B/California/66/2019|2019-11-19	2019-11-19	North America / United States / California	United States	V1A.3/133R
EPI_ISL_400339|B/Paris/2515/2019|2019-11-18	EPI_ISL_400339	EPI_ISL_400339|B/Paris/2515/2019|2019-11-18	2019-11-18	Europe / France / Ile de France	France	V1A.3/133R
EPI_ISL_400560|B/EHIME/6/2019|2019-09-29	EPI_ISL_400560	EPI_ISL_400560|B/EHIME/6/2019|2019-09-29	2019-09-29	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_400585|B/NAGANO/2773/2019|2019-11-12	EPI_ISL_400585	EPI_ISL_400585|B/NAGANO/2773/2019|2019-11-12	2019-11-12	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_400654|B/Singapore/GP1713/2019|2019-09-03	EPI_ISL_400654	EPI_ISL_400654|B/Singapore/GP1713/2019|2019-09-03	2019-09-03	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_400660|B/Singapore/NUH0031/2019|2019-08-19	EPI_ISL_400660	EPI_ISL_400660|B/Singapore/NUH0031/2019|2019-08-19	2019-08-19	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_400661|B/Singapore/NUH0030/2019|2019-08-19	EPI_ISL_400661	EPI_ISL_400661|B/Singapore/NUH0030/2019|2019-08-19	2019-08-19	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_401049|B/Bangladesh/511/2019|2019-10-20	EPI_ISL_401049	EPI_ISL_401049|B/Bangladesh/511/2019|2019-10-20	2019-10-20	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_401051|B/Bangladesh/8008/2019|2019-10-09	EPI_ISL_401051	EPI_ISL_401051|B/Bangladesh/8008/2019|2019-10-09	2019-10-09	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_401052|B/Bangladesh/4024/2019|2019-09-22	EPI_ISL_401052	EPI_ISL_401052|B/Bangladesh/4024/2019|2019-09-22	2019-09-22	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_401053|B/Bangladesh/1017/2019|2019-08-27	EPI_ISL_401053	EPI_ISL_401053|B/Bangladesh/1017/2019|2019-08-27	2019-08-27	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_401054|B/Bangladesh/1771/2019|2019-10-12	EPI_ISL_401054	EPI_ISL_401054|B/Bangladesh/1771/2019|2019-10-12	2019-10-12	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_401056|B/Bangladesh/525/2019|2019-10-09	EPI_ISL_401056	EPI_ISL_401056|B/Bangladesh/525/2019|2019-10-09	2019-10-09	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_401113|B/Indiana/14/2019|2019-11-19	EPI_ISL_401113	EPI_ISL_401113|B/Indiana/14/2019|2019-11-19	2019-11-19	North America / United States / Indiana	United States	V1A.3/133R
EPI_ISL_401213|B/Togo/1071/2019|2019-09-03	EPI_ISL_401213	EPI_ISL_401213|B/Togo/1071/2019|2019-09-03	2019-09-03	Africa / Togo	Togo	V1A.3/133R
EPI_ISL_401279|B/Bangladesh/1121/2019|2019-10-05	EPI_ISL_401279	EPI_ISL_401279|B/Bangladesh/1121/2019|2019-10-05	2019-10-05	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_401286|B/Bangladesh/3026/2019|2019-09-29	EPI_ISL_401286	EPI_ISL_401286|B/Bangladesh/3026/2019|2019-09-29	2019-09-29	Asia / Bangladesh	Bangladesh	V1A.3/133R
EPI_ISL_401289|B/Bangladesh/524/2019|2019-10-09	EPI_ISL_401289	EPI_ISL_401289|B/Bangladesh/524/2019|2019-10-09	2019-10-09	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_401291|B/Bangladesh/4004/2019|2019-10-24	EPI_ISL_401291	EPI_ISL_401291|B/Bangladesh/4004/2019|2019-10-24	2019-10-24	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_401311|B/Togo/1251/2019|2019-09-27	EPI_ISL_401311	EPI_ISL_401311|B/Togo/1251/2019|2019-09-27	2019-09-27	Africa / Togo	Togo	V1A.3/133R
EPI_ISL_401371|B/Alsace/2705/2019|2019-12-11	EPI_ISL_401371	EPI_ISL_401371|B/Alsace/2705/2019|2019-12-11	2019-12-11	Europe / France / Alsace	France	V1A
EPI_ISL_401436|B/Singapore/KK2856/2019|2019-12-06	EPI_ISL_401436	EPI_ISL_401436|B/Singapore/KK2856/2019|2019-12-06	2019-12-06	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_401440|B/Singapore/KK2800/2019|2019-12-02	EPI_ISL_401440	EPI_ISL_401440|B/Singapore/KK2800/2019|2019-12-02	2019-12-02	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_401446|B/Singapore/TT0921/2019|2019-11-20	EPI_ISL_401446	EPI_ISL_401446|B/Singapore/TT0921/2019|2019-11-20	2019-11-20	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_401649|B/Khasab/5820/2019|2019-09-26	EPI_ISL_401649	EPI_ISL_401649|B/Khasab/5820/2019|2019-09-26	2019-09-26	Asia / Oman	Oman	V1A.3/133R
EPI_ISL_401656|B/Muscat/5733/2019|2019-09-29	EPI_ISL_401656	EPI_ISL_401656|B/Muscat/5733/2019|2019-09-29	2019-09-29	Asia / Oman	Oman	V1A.3/133R
EPI_ISL_401657|B/Muscat/5812/2019|2019-10-02	EPI_ISL_401657	EPI_ISL_401657|B/Muscat/5812/2019|2019-10-02	2019-10-02	Asia / Oman	Oman	V1A.3/133R
EPI_ISL_401658|B/Muscat/6666/2019|2019-10-21	EPI_ISL_401658	EPI_ISL_401658|B/Muscat/6666/2019|2019-10-21	2019-10-21	Asia / Oman	Oman	V1A.3/150K
EPI_ISL_401665|B/Porto/117/2019|2019-11-24	EPI_ISL_401665	EPI_ISL_401665|B/Porto/117/2019|2019-11-24	2019-11-24	Europe / Portugal	Portugal	V1A.3/133R
EPI_ISL_401672|B/Salalah/5670/2019|2019-09-26	EPI_ISL_401672	EPI_ISL_401672|B/Salalah/5670/2019|2019-09-26	2019-09-26	Asia / Oman	Oman	V1A.3/133R
EPI_ISL_401675|B/Salalah/7060/2019|2019-10-30	EPI_ISL_401675	EPI_ISL_401675|B/Salalah/7060/2019|2019-10-30	2019-10-30	Asia / Oman	Oman	V1A.3/133R
EPI_ISL_401728|B/Mauritius/I-1862/2019|2019	EPI_ISL_401728	EPI_ISL_401728|B/Mauritius/I-1862/2019|2019	2019	Africa / Mauritius	Mauritius	V1A.3/150K
EPI_ISL_401732|B/Qatar/10-VI-19-0045921/2019|2019-08-05	EPI_ISL_401732	EPI_ISL_401732|B/Qatar/10-VI-19-0045921/2019|2019-08-05	2019-08-05	Asia / Qatar	Qatar	V1A.3/133R
EPI_ISL_401733|B/Qatar/10-VI-19-0046169/2019|2019-08-06	EPI_ISL_401733	EPI_ISL_401733|B/Qatar/10-VI-19-0046169/2019|2019-08-06	2019-08-06	Asia / Qatar	Qatar	V1A.3/133R
EPI_ISL_401737|B/Qatar/16-VI-19-0045885/2019|2019-08-04	EPI_ISL_401737	EPI_ISL_401737|B/Qatar/16-VI-19-0045885/2019|2019-08-04	2019-08-04	Asia / Qatar	Qatar	V1A.3/133R
EPI_ISL_401738|B/Qatar/16-VI-19-0047470/2019|2019-08-18	EPI_ISL_401738	EPI_ISL_401738|B/Qatar/16-VI-19-0047470/2019|2019-08-18	2019-08-18	Asia / Qatar	Qatar	V1A.3/133R
EPI_ISL_401739|B/Qatar/24-VI-19-0045756/2019|2019-08-04	EPI_ISL_401739	EPI_ISL_401739|B/Qatar/24-VI-19-0045756/2019|2019-08-04	2019-08-04	Asia / Qatar	Qatar	V1A.3/133R
EPI_ISL_401853|B/Victoria/2110/2019|2019-11-29	EPI_ISL_401853	EPI_ISL_401853|B/Victoria/2110/2019|2019-11-29	2019-11-29	Oceania / Australia / Victoria / Glen Waverley	Australia	V1A.3/150K
EPI_ISL_401854|B/Victoria/2113/2019|2019-11-15	EPI_ISL_401854	EPI_ISL_401854|B/Victoria/2113/2019|2019-11-15	2019-11-15	Oceania / Australia / Victoria / Mentone	Australia	V1A.3/150K
EPI_ISL_401908|B/Darwin/189/2019|2019-12-02	EPI_ISL_401908	EPI_ISL_401908|B/Darwin/189/2019|2019-12-02	2019-12-02	Oceania / Australia / Northern Territory / Alice Springs	Australia	V1A.3/133R
EPI_ISL_401909|B/Victoria/2111/2019|2019-11-27	EPI_ISL_401909	EPI_ISL_401909|B/Victoria/2111/2019|2019-11-27	2019-11-27	Oceania / Australia / Victoria	Australia	V1A.3/133R
EPI_ISL_401910|B/Victoria/2116/2019|2019-11-02	EPI_ISL_401910	EPI_ISL_401910|B/Victoria/2116/2019|2019-11-02	2019-11-02	Oceania / Australia / Victoria	Australia	V1A.3/133R
EPI_ISL_401911|B/South_Australia/159/2019|2019-12-04	EPI_ISL_401911	EPI_ISL_401911|B/South_Australia/159/2019|2019-12-04	2019-12-04	Oceania / Australia / South Australia / Adelaide	Australia	V1A.3/133R
EPI_ISL_401912|B/South_Australia/160/2019|2019-12-06	EPI_ISL_401912	EPI_ISL_401912|B/South_Australia/160/2019|2019-12-06	2019-12-06	Oceania / Australia / South Australia / Whyalla	Australia	V1A.3/133R
EPI_ISL_401920|B/Wellington/108/2019|2019-09-11	EPI_ISL_401920	EPI_ISL_401920|B/Wellington/108/2019|2019-09-11	2019-09-11	Oceania / New Zealand / Auckland	New Zealand	V1A.3/133R
EPI_ISL_401925|B/Victoria/2070/2019|2019-09-23	EPI_ISL_401925	EPI_ISL_401925|B/Victoria/2070/2019|2019-09-23	2019-09-23	Oceania / Australia / Victoria / South Melbourne	Australia	V1A.3/133R
EPI_ISL_401927|B/Brisbane/27/2019|2019-09-01	EPI_ISL_401927	EPI_ISL_401927|B/Brisbane/27/2019|2019-09-01	2019-09-01	Oceania / Australia / Queensland / Forest Lake	Australia	V1A.3/133R
EPI_ISL_401929|B/Canberra/65/2019|2019-09-09	EPI_ISL_401929	EPI_ISL_401929|B/Canberra/65/2019|2019-09-09	2019-09-09	Oceania / Australia / Australian Capital Territory / Giralang	Australia	V1A.3/133R
EPI_ISL_401939|B/South_Australia/122/2019|2019-09-28	EPI_ISL_401939	EPI_ISL_401939|B/South_Australia/122/2019|2019-09-28	2019-09-28	Oceania / Australia / South Australia / Oakden	Australia	V1A.3/133R
EPI_ISL_401940|B/South_Australia/123/2019|2019-09-29	EPI_ISL_401940	EPI_ISL_401940|B/South_Australia/123/2019|2019-09-29	2019-09-29	Oceania / Australia / South Australia / Adelaide	Australia	V1A.3/133R
EPI_ISL_401943|B/Tasmania/512/2019|2019-09-10	EPI_ISL_401943	EPI_ISL_401943|B/Tasmania/512/2019|2019-09-10	2019-09-10	Oceania / Australia / Tasmania / Wynyard	Australia	V1A.3/133R
EPI_ISL_401988|B/Victoria/2546/2019|2019-11-09	EPI_ISL_401988	EPI_ISL_401988|B/Victoria/2546/2019|2019-11-09	2019-11-09	Oceania / Australia / New South Wales / Mooroolbark	Australia	V1A.3/133R
EPI_ISL_401991|B/Victoria/2096/2019|2019-10-14	EPI_ISL_401991	EPI_ISL_401991|B/Victoria/2096/2019|2019-10-14	2019-10-14	Oceania / Australia / Victoria / Parkdale	Australia	V1A.3/133R
EPI_ISL_402065|B/Victoria/40/2019|2019-09-06	EPI_ISL_402065	EPI_ISL_402065|B/Victoria/40/2019|2019-09-06	2019-09-06	Oceania / Australia / Victoria / Spotswood	Australia	V1A.3/133R
EPI_ISL_402073|B/Victoria/47/2019|2019-10-08	EPI_ISL_402073	EPI_ISL_402073|B/Victoria/47/2019|2019-10-08	2019-10-08	Oceania / Australia / Victoria / Newport	Australia	V1A.3/133R
EPI_ISL_402139|B/Shandong-Huancui/11225/2019|2019-12-05	EPI_ISL_402139	EPI_ISL_402139|B/Shandong-Huancui/11225/2019|2019-12-05	2019-12-05	Asia / China / Shandong	China	V1A.3/133R
EPI_ISL_402141|B/Chongqing-Yuzhong/3165/2019|2019-12-09	EPI_ISL_402141	EPI_ISL_402141|B/Chongqing-Yuzhong/3165/2019|2019-12-09	2019-12-09	Asia / China / Chongqing	China	V1A.3/133R
EPI_ISL_402191|B/Zhejiang-Nanxun/1917/2019|2019-11-12	EPI_ISL_402191	EPI_ISL_402191|B/Zhejiang-Nanxun/1917/2019|2019-11-12	2019-11-12	Asia / China / Zhejiang	China	V1A/165N
EPI_ISL_402197|B/Guizhou-Honghuagang/1965/2019|2019-11-25	EPI_ISL_402197	EPI_ISL_402197|B/Guizhou-Honghuagang/1965/2019|2019-11-25	2019-11-25	Asia / China / Guizhou	China	V1A.3/133R
EPI_ISL_402198|B/Guangdong-Huicheng/1943/2019|2019-11-21	EPI_ISL_402198	EPI_ISL_402198|B/Guangdong-Huicheng/1943/2019|2019-11-21	2019-11-21	Asia / China / Guangdong	China	V1A.3/133R
EPI_ISL_402199|B/Sichuan-Jingyang/12048/2019|2019-11-26	EPI_ISL_402199	EPI_ISL_402199|B/Sichuan-Jingyang/12048/2019|2019-11-26	2019-11-26	Asia / China / Sichuan	China	V1A.3/150K
EPI_ISL_402229|B/Yunnan-Wenshan/1962/2019|2019-11-18	EPI_ISL_402229	EPI_ISL_402229|B/Yunnan-Wenshan/1962/2019|2019-11-18	2019-11-18	Asia / China / Yunnan	China	V1A.3/133R
EPI_ISL_402231|B/Sichuan-Shunqing/1725/2019|2019-10-14	EPI_ISL_402231	EPI_ISL_402231|B/Sichuan-Shunqing/1725/2019|2019-10-14	2019-10-14	Asia / China / Sichuan	China	V1A
EPI_ISL_402234|B/Chongqing-Banan/321/2019|2019-11-06	EPI_ISL_402234	EPI_ISL_402234|B/Chongqing-Banan/321/2019|2019-11-06	2019-11-06	Asia / China / Chongqing	China	V1A.3/133R
EPI_ISL_402235|B/Jiangxi-Yuanzhou/11696/2019|2019-10-22	EPI_ISL_402235	EPI_ISL_402235|B/Jiangxi-Yuanzhou/11696/2019|2019-10-22	2019-10-22	Asia / China / Jiangxi	China	V1A.3/133R
EPI_ISL_402240|B/Hubei-Duodao/1857/2019|2019-10-31	EPI_ISL_402240	EPI_ISL_402240|B/Hubei-Duodao/1857/2019|2019-10-31	2019-10-31	Asia / China / Hubei	China	V1A.3/133R
EPI_ISL_402251|B/Shanghai-Huangpu/1935/2019|2019-12-05	EPI_ISL_402251	EPI_ISL_402251|B/Shanghai-Huangpu/1935/2019|2019-12-05	2019-12-05	Asia / China	China	V1A.3/133R
EPI_ISL_402255|B/Zhejiang-Haishu/12027/2019|2019-11-26	EPI_ISL_402255	EPI_ISL_402255|B/Zhejiang-Haishu/12027/2019|2019-11-26	2019-11-26	Asia / China / Zhejiang	China	V1A.3/133R
EPI_ISL_402286|B/Zhejiang-Yongkang/1872/2019|2019-10-29	EPI_ISL_402286	EPI_ISL_402286|B/Zhejiang-Yongkang/1872/2019|2019-10-29	2019-10-29	Asia / China / Zhejiang	China	V1A
EPI_ISL_402312|B/Shanghai-Jingan/11800/2019|2019-10-09	EPI_ISL_402312	EPI_ISL_402312|B/Shanghai-Jingan/11800/2019|2019-10-09	2019-10-09	Asia / China	China	V1A.3/133R
EPI_ISL_402316|B/Sichuan-Qingyang/11651/2019|2019-10-07	EPI_ISL_402316	EPI_ISL_402316|B/Sichuan-Qingyang/11651/2019|2019-10-07	2019-10-07	Asia / China / Sichuan	China	V1A.3/133R
EPI_ISL_402317|B/Hunan-Heshan/1844/2019|2019-10-11	EPI_ISL_402317	EPI_ISL_402317|B/Hunan-Heshan/1844/2019|2019-10-11	2019-10-11	Asia / China / Hunan	China	V1A.3/133R
EPI_ISL_402319|B/Chongqing-Yuzhong/11689/2019|2019-10-21	EPI_ISL_402319	EPI_ISL_402319|B/Chongqing-Yuzhong/11689/2019|2019-10-21	2019-10-21	Asia / China / Chongqing	China	V1A.3/133R
EPI_ISL_402343|B/Jiangxi-Yuanzhou/11244/2019|2019-08-05	EPI_ISL_402343	EPI_ISL_402343|B/Jiangxi-Yuanzhou/11244/2019|2019-08-05	2019-08-05	Asia / China / Jiangxi	China	V1A.3/133R
EPI_ISL_402344|B/Yunnan-Linxiang/1748/2019|2019-09-01	EPI_ISL_402344	EPI_ISL_402344|B/Yunnan-Linxiang/1748/2019|2019-09-01	2019-09-01	Asia / China / Yunnan	China	V1A.3/133R
EPI_ISL_402345|B/Guangxi-Jinchengjiang/13218/2019|2019-09-02	EPI_ISL_402345	EPI_ISL_402345|B/Guangxi-Jinchengjiang/13218/2019|2019-09-02	2019-09-02	Asia / China / Guangxi	China	V1A.3/133R
EPI_ISL_402346|B/Shanghai-Baoshan/1685/2019|2019-09-02	EPI_ISL_402346	EPI_ISL_402346|B/Shanghai-Baoshan/1685/2019|2019-09-02	2019-09-02	Asia / China	China	V1A.3/133R
EPI_ISL_402347|B/Shanghai-Pudongxin/11420/2019|2019-09-04	EPI_ISL_402347	EPI_ISL_402347|B/Shanghai-Pudongxin/11420/2019|2019-09-04	2019-09-04	Asia / China / Shanghai	China	V1A.3/150K
EPI_ISL_402603|B/Argentina/2880/2019|2019-11-15	EPI_ISL_402603	EPI_ISL_402603|B/Argentina/2880/2019|2019-11-15	2019-11-15	South America / Argentina	Argentina	V1A
EPI_ISL_402609|B/Argentina/2858/2019|2019-11-08	EPI_ISL_402609	EPI_ISL_402609|B/Argentina/2858/2019|2019-11-08	2019-11-08	South America / Argentina	Argentina	V1A.3/133R
EPI_ISL_402614|B/Argentina/2802/2019|2019-11-11	EPI_ISL_402614	EPI_ISL_402614|B/Argentina/2802/2019|2019-11-11	2019-11-11	South America / Argentina	Argentina	V1A
EPI_ISL_402618|B/Alabama/11/2019|2019-11-27	EPI_ISL_402618	EPI_ISL_402618|B/Alabama/11/2019|2019-11-27	2019-11-27	North America / United States / Alabama	United States	V1A.3/133R
EPI_ISL_402635|B/Illinois/11/2019|2019-12-02	EPI_ISL_402635	EPI_ISL_402635|B/Illinois/11/2019|2019-12-02	2019-12-02	North America / United States / Illinois	United States	V1A.3/133R
EPI_ISL_402642|B/Philippines/1136/2019|2019-09-06	EPI_ISL_402642	EPI_ISL_402642|B/Philippines/1136/2019|2019-09-06	2019-09-06	Asia / Philippines	Philippines	V1A.3/133R
EPI_ISL_402644|B/Philippines/1472/2019|2019-10-28	EPI_ISL_402644	EPI_ISL_402644|B/Philippines/1472/2019|2019-10-28	2019-10-28	Asia / Philippines	Philippines	V1A.3/150K
EPI_ISL_402647|B/Philippines/1103/2019|2019-10-27	EPI_ISL_402647	EPI_ISL_402647|B/Philippines/1103/2019|2019-10-27	2019-10-27	Asia / Philippines	Philippines	V1A.3/133R
EPI_ISL_402649|B/Alaska/16/2019|2019-12-09	EPI_ISL_402649	EPI_ISL_402649|B/Alaska/16/2019|2019-12-09	2019-12-09	North America / United States / Alaska	United States	V1A.3/133R
EPI_ISL_402668|B/Bangladesh/1190903008/2019|2019-09-05	EPI_ISL_402668	EPI_ISL_402668|B/Bangladesh/1190903008/2019|2019-09-05	2019-09-05	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_402680|B/Bangladesh/3191003002/2019|2019-10-03	EPI_ISL_402680	EPI_ISL_402680|B/Bangladesh/3191003002/2019|2019-10-03	2019-10-03	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_402707|B/Chile/5752/2019|2019-10-21	EPI_ISL_402707	EPI_ISL_402707|B/Chile/5752/2019|2019-10-21	2019-10-21	South America / Chile	Chile	V1A
EPI_ISL_402968|B/Ribeirao_Preto/19246327-IAL/2019|2019-09-30	EPI_ISL_402968	EPI_ISL_402968|B/Ribeirao_Preto/19246327-IAL/2019|2019-09-30	2019-09-30	South America / Brazil	Brazil	V1A
EPI_ISL_402974|B/Guarulhos/1353090-IAL/2019|2019-10-07	EPI_ISL_402974	EPI_ISL_402974|B/Guarulhos/1353090-IAL/2019|2019-10-07	2019-10-07	South America / Brazil	Brazil	V1A.3/133R
EPI_ISL_402989|B/LaReunion/2124/2019|2019-08-06	EPI_ISL_402989	EPI_ISL_402989|B/LaReunion/2124/2019|2019-08-06	2019-08-06	Europe / France	France	V1A.3/133R
EPI_ISL_402990|B/LaReunion/2151/2019|2019-08-23	EPI_ISL_402990	EPI_ISL_402990|B/LaReunion/2151/2019|2019-08-23	2019-08-23	Europe / France	France	V1A.3/133R
EPI_ISL_403045|B/New_York/16/2019|2019-12-10	EPI_ISL_403045	EPI_ISL_403045|B/New_York/16/2019|2019-12-10	2019-12-10	North America / United States / New York	United States	V1A.3/133R
EPI_ISL_403119|B/Italy/9913/2019|2019-10-04	EPI_ISL_403119	EPI_ISL_403119|B/Italy/9913/2019|2019-10-04	2019-10-04	Europe / Italy	Italy	V1A.3/133R
EPI_ISL_403165|B/South_Korea/9959/2019|2019-10-04	EPI_ISL_403165	EPI_ISL_403165|B/South_Korea/9959/2019|2019-10-04	2019-10-04	Asia / Korea, Republic of	Korea	V1A.3/133R
